value_id,attribute_id,store_id,row_id,entity,value,brand-name,category_id,brand-name,QUERRY
86057,157,0,9311,9254,106,TRUFIRE,369,TRUFIRE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (369,9254);"
86062,157,0,9312,9255,106,TRUFIRE,369,TRUFIRE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (369,9255);"
86067,157,0,9313,9256,106,TRUFIRE,369,TRUFIRE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (369,9256);"
86072,157,0,9314,9257,106,TRUFIRE,369,TRUFIRE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (369,9257);"
86077,157,0,9315,9258,106,TRUFIRE,369,TRUFIRE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (369,9258);"
86082,157,0,9316,9259,106,TRUFIRE,369,TRUFIRE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (369,9259);"
86087,157,0,9317,9260,106,TRUFIRE,369,TRUFIRE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (369,9260);"
86092,157,0,9318,9261,106,TRUFIRE,369,TRUFIRE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (369,9261);"
86097,157,0,9319,9262,106,TRUFIRE,369,TRUFIRE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (369,9262);"
86102,157,0,9320,9263,106,TRUFIRE,369,TRUFIRE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (369,9263);"
86107,157,0,9321,9264,39,WILLIAMSON,302,WILLIAMSON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (302,9264);"
86112,157,0,9322,9265,39,WILLIAMSON,302,WILLIAMSON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (302,9265);"
86117,157,0,9323,9266,39,WILLIAMSON,302,WILLIAMSON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (302,9266);"
86122,157,0,9324,9267,39,WILLIAMSON,302,WILLIAMSON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (302,9267);"
86127,157,0,9325,9268,39,WILLIAMSON,302,WILLIAMSON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (302,9268);"
86132,157,0,9326,9269,39,WILLIAMSON,302,WILLIAMSON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (302,9269);"
86137,157,0,9327,9270,39,WILLIAMSON,302,WILLIAMSON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (302,9270);"
86142,157,0,9328,9271,39,WILLIAMSON,302,WILLIAMSON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (302,9271);"
86147,157,0,9329,9272,39,WILLIAMSON,302,WILLIAMSON,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (302,9272);"
86152,157,0,9330,9273,107,WISE,370,WISE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (370,9273);"
86157,157,0,9331,9274,107,WISE,370,WISE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (370,9274);"
86162,157,0,9332,9275,107,WISE,370,WISE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (370,9275);"
86167,157,0,9333,9276,107,WISE,370,WISE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (370,9276);"
86172,157,0,9334,9277,107,WISE,370,WISE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (370,9277);"
86194,157,0,9335,9278,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9278);"
86204,157,0,9336,9279,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9279);"
86214,157,0,9337,9280,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9280);"
86224,157,0,9338,9281,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9281);"
86234,157,0,9339,9282,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9282);"
86244,157,0,9340,9283,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9283);"
86264,157,0,9342,9285,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9285);"
86274,157,0,9343,9286,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9286);"
86284,157,0,9344,9287,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9287);"
86294,157,0,9345,9288,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9288);"
86304,157,0,9346,9289,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9289);"
86314,157,0,9347,9290,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9290);"
86324,157,0,9348,9291,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9291);"
86334,157,0,9349,9292,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9292);"
86344,157,0,9350,9293,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9293);"
86354,157,0,9351,9294,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9294);"
86364,157,0,9352,9295,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9295);"
86374,157,0,9353,9296,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9296);"
86384,157,0,9354,9297,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9297);"
86394,157,0,9355,9298,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9298);"
86404,157,0,9356,9299,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9299);"
86414,157,0,9357,9300,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9300);"
86424,157,0,9358,9301,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9301);"
86434,157,0,9359,9302,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9302);"
86444,157,0,9360,9303,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9303);"
86454,157,0,9361,9304,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9304);"
86464,157,0,9362,9305,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9305);"
86474,157,0,9363,9306,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9306);"
86484,157,0,9364,9307,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9307);"
86494,157,0,9365,9308,117,ANDE,380,ANDE,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (380,9308);"
86504,157,0,9366,9309,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9309);"
86515,157,0,9367,9310,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9310);"
86526,157,0,9368,9311,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9311);"
86536,157,0,9369,9312,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9312);"
86546,157,0,9370,9313,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9313);"
86555,157,0,9371,9314,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9314);"
86564,157,0,9372,9315,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9315);"
86574,157,0,9373,9316,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9316);"
86584,157,0,9374,9317,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9317);"
86594,157,0,9375,9318,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9318);"
86604,157,0,9376,9319,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9319);"
86614,157,0,9377,9320,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9320);"
86624,157,0,9378,9321,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9321);"
86634,157,0,9379,9322,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9322);"
86644,157,0,9380,9323,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9323);"
86654,157,0,9381,9324,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9324);"
86664,157,0,9382,9325,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9325);"
86674,157,0,9383,9326,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9326);"
86684,157,0,9384,9327,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9327);"
86694,157,0,9385,9328,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9328);"
86704,157,0,9386,9329,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9329);"
86714,157,0,9387,9330,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9330);"
86719,157,0,9388,9331,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9331);"
86724,157,0,9389,9332,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9332);"
86732,157,0,9390,9333,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9333);"
86740,157,0,9391,9334,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9334);"
86748,157,0,9392,9335,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9335);"
86756,157,0,9393,9336,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9336);"
86763,157,0,9394,9337,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9337);"
86771,157,0,9395,9338,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9338);"
86779,157,0,9396,9339,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9339);"
86786,157,0,9397,9340,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9340);"
86794,157,0,9398,9341,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9341);"
86802,157,0,9399,9342,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9342);"
86810,157,0,9400,9343,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9343);"
86817,157,0,9401,9344,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9344);"
86825,157,0,9402,9345,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9345);"
86833,157,0,9403,9346,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9346);"
86840,157,0,9404,9347,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9347);"
86848,157,0,9405,9348,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9348);"
86856,157,0,9406,9349,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9349);"
86863,157,0,9407,9350,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9350);"
86871,157,0,9408,9351,116,G5,379,G5,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (379,9351);"
86879,157,0,9409,9352,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9352);"
86887,157,0,9410,9353,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9353);"
86895,157,0,9411,9354,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9354);"
86902,157,0,9412,9355,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9355);"
86910,157,0,9413,9356,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9356);"
86918,157,0,9414,9357,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9357);"
86926,157,0,9415,9358,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9358);"
86934,157,0,9416,9359,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9359);"
86941,157,0,9417,9360,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9360);"
86949,157,0,9418,9361,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9361);"
86957,157,0,9419,9362,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9362);"
86965,157,0,9420,9363,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9363);"
86972,157,0,9421,9364,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9364);"
86980,157,0,9422,9365,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9365);"
86988,157,0,9423,9366,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9366);"
86995,157,0,9424,9367,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9367);"
87003,157,0,9425,9368,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9368);"
87011,157,0,9426,9369,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9369);"
87018,157,0,9427,9370,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9370);"
87026,157,0,9428,9371,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9371);"
87034,157,0,9429,9372,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9372);"
87042,157,0,9430,9373,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9373);"
87049,157,0,9431,9374,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9374);"
87057,157,0,9432,9375,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9375);"
87065,157,0,9433,9376,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9376);"
87073,157,0,9434,9377,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9377);"
87081,157,0,9435,9378,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9378);"
87088,157,0,9436,9379,123,NAP,386,NAP,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (386,9379);"
87096,157,0,9437,9380,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9380);"
87104,157,0,9438,9381,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9381);"
87112,157,0,9439,9382,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9382);"
87120,157,0,9440,9383,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9383);"
87128,157,0,9441,9384,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9384);"
87135,157,0,9442,9385,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9385);"
87143,157,0,9443,9386,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9386);"
87151,157,0,9444,9387,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9387);"
87158,157,0,9445,9388,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9388);"
87166,157,0,9446,9389,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9389);"
87174,157,0,9447,9390,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9390);"
87182,157,0,9448,9391,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9391);"
87190,157,0,9449,9392,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9392);"
87197,157,0,9450,9393,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9393);"
87205,157,0,9451,9394,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9394);"
87213,157,0,9452,9395,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9395);"
87221,157,0,9453,9396,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9396);"
87228,157,0,9454,9397,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9397);"
87236,157,0,9455,9398,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9398);"
87244,157,0,9456,9399,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9399);"
87252,157,0,9457,9400,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9400);"
87259,157,0,9458,9401,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9401);"
87267,157,0,9459,9402,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9402);"
87275,157,0,9460,9403,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9403);"
87283,157,0,9461,9404,124,MAGNUS,387,MAGNUS,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (387,9404);"
87290,157,0,9462,9405,125,MARTIN ARCHERY,388,MARTIN ARCHERY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (388,9405);"
87296,157,0,9463,9406,125,MARTIN ARCHERY,388,MARTIN ARCHERY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (388,9406);"
87303,157,0,9464,9407,125,MARTIN ARCHERY,388,MARTIN ARCHERY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (388,9407);"
87312,157,0,9465,9408,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9408);"
87319,157,0,9466,9409,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9409);"
87326,157,0,9467,9410,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9410);"
87333,157,0,9468,9411,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9411);"
87340,157,0,9469,9412,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9412);"
87347,157,0,9470,9413,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9413);"
87352,157,0,9471,9414,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9414);"
87359,157,0,9472,9415,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9415);"
87367,157,0,9473,9416,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9416);"
87375,157,0,9474,9417,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9417);"
87383,157,0,9475,9418,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9418);"
87390,157,0,9476,9419,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9419);"
87398,157,0,9477,9420,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9420);"
87406,157,0,9478,9421,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9421);"
87413,157,0,9479,9422,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9422);"
87420,157,0,9480,9423,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9423);"
87427,157,0,9481,9424,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9424);"
87434,157,0,9482,9425,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9425);"
87439,157,0,9483,9426,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9426);"
87444,157,0,9484,9427,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9427);"
87451,157,0,9485,9428,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9428);"
87458,157,0,9486,9429,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9429);"
87463,157,0,9487,9430,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9430);"
87470,157,0,9488,9431,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9431);"
87477,157,0,9489,9432,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9432);"
87484,157,0,9490,9433,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9433);"
87489,157,0,9491,9434,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9434);"
87494,157,0,9492,9435,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9435);"
87499,157,0,9493,9436,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9436);"
87504,157,0,9494,9437,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9437);"
87509,157,0,9495,9438,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9438);"
87514,157,0,9496,9439,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9439);"
87519,157,0,9497,9440,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9440);"
87524,157,0,9498,9441,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9441);"
87529,157,0,9499,9442,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9442);"
87537,157,0,9500,9443,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9443);"
87545,157,0,9501,9444,127,BSTINGER,390,BSTINGER,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (390,9444);"
87562,157,0,9502,9445,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9445);"
87572,157,0,9503,9446,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9446);"
87582,157,0,9504,9447,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9447);"
87592,157,0,9505,9448,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9448);"
87602,157,0,9506,9449,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9449);"
87612,157,0,9507,9450,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9450);"
87622,157,0,9508,9451,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9451);"
87632,157,0,9509,9452,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9452);"
87642,157,0,9510,9453,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9453);"
87652,157,0,9511,9454,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9454);"
87662,157,0,9512,9455,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9455);"
87672,157,0,9513,9456,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9456);"
87682,157,0,9514,9457,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9457);"
87692,157,0,9515,9458,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9458);"
87702,157,0,9516,9459,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9459);"
87712,157,0,9517,9460,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9460);"
87722,157,0,9518,9461,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9461);"
87732,157,0,9519,9462,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9462);"
87742,157,0,9520,9463,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9463);"
87752,157,0,9521,9464,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9464);"
87762,157,0,9522,9465,32,BERKLEY,295,BERKLEY,"INSERT INTO  catalog_category_product (category_id,product_id) VALUES (295,9465);"
